,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
600,3,Unidade da Federação,2,Percentual,-,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
601,3,Unidade da Federação,2,Percentual,X,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,118225,Total
602,3,Unidade da Federação,2,Percentual,X,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
603,3,Unidade da Federação,2,Percentual,X,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
604,3,Unidade da Federação,2,Percentual,-,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
605,3,Unidade da Federação,2,Percentual,X,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,118225,Total
606,3,Unidade da Federação,2,Percentual,X,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
607,3,Unidade da Federação,2,Percentual,X,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
608,3,Unidade da Federação,2,Percentual,-,14,Roraima,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
609,3,Unidade da Federação,1020,Unidades,3,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
610,3,Unidade da Federação,1020,Unidades,1,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
611,3,Unidade da Federação,1020,Unidades,2,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
612,3,Unidade da Federação,1020,Unidades,-,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
613,3,Unidade da Federação,1020,Unidades,3,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
614,3,Unidade da Federação,1020,Unidades,1,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
615,3,Unidade da Federação,1020,Unidades,2,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
616,3,Unidade da Federação,1020,Unidades,-,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
617,3,Unidade da Federação,1020,Unidades,3,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
618,3,Unidade da Federação,1020,Unidades,1,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
619,3,Unidade da Federação,1020,Unidades,2,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
620,3,Unidade da Federação,1020,Unidades,-,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
621,3,Unidade da Federação,1020,Unidades,3,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
622,3,Unidade da Federação,1020,Unidades,1,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
623,3,Unidade da Federação,1020,Unidades,2,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
624,3,Unidade da Federação,1020,Unidades,-,14,Roraima,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
625,3,Unidade da Federação,1760,Reais por litro,2.54,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
626,3,Unidade da Federação,1760,Reais por litro,X,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
627,3,Unidade da Federação,1760,Reais por litro,X,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
628,3,Unidade da Federação,1760,Reais por litro,-,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
629,3,Unidade da Federação,1760,Reais por litro,2.58,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
630,3,Unidade da Federação,1760,Reais por litro,X,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
631,3,Unidade da Federação,1760,Reais por litro,X,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
632,3,Unidade da Federação,1760,Reais por litro,-,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
633,3,Unidade da Federação,1760,Reais por litro,2.55,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
634,3,Unidade da Federação,1760,Reais por litro,X,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
635,3,Unidade da Federação,1760,Reais por litro,X,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
636,3,Unidade da Federação,1760,Reais por litro,-,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
637,3,Unidade da Federação,1760,Reais por litro,2.48,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
638,3,Unidade da Federação,1760,Reais por litro,X,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
639,3,Unidade da Federação,1760,Reais por litro,X,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
640,3,Unidade da Federação,1760,Reais por litro,-,14,Roraima,2522,Preço médio,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
641,3,Unidade da Federação,1020,Unidades,33,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
642,3,Unidade da Federação,1020,Unidades,11,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
643,3,Unidade da Federação,1020,Unidades,17,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
644,3,Unidade da Federação,1020,Unidades,5,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
645,3,Unidade da Federação,1020,Unidades,33,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
646,3,Unidade da Federação,1020,Unidades,11,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
647,3,Unidade da Federação,1020,Unidades,17,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
648,3,Unidade da Federação,1020,Unidades,5,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
649,3,Unidade da Federação,1020,Unidades,33,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
650,3,Unidade da Federação,1020,Unidades,11,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
651,3,Unidade da Federação,1020,Unidades,17,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
652,3,Unidade da Federação,1020,Unidades,5,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
653,3,Unidade da Federação,1020,Unidades,33,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
654,3,Unidade da Federação,1020,Unidades,11,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
655,3,Unidade da Federação,1020,Unidades,17,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
656,3,Unidade da Federação,1020,Unidades,5,15,Pará,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
657,3,Unidade da Federação,2,Percentual,100.00,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
658,3,Unidade da Federação,2,Percentual,33.33,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
659,3,Unidade da Federação,2,Percentual,51.52,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
660,3,Unidade da Federação,2,Percentual,15.15,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
661,3,Unidade da Federação,2,Percentual,100.00,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
662,3,Unidade da Federação,2,Percentual,33.33,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
663,3,Unidade da Federação,2,Percentual,51.52,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
664,3,Unidade da Federação,2,Percentual,15.15,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
665,3,Unidade da Federação,2,Percentual,100.00,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
666,3,Unidade da Federação,2,Percentual,33.33,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
667,3,Unidade da Federação,2,Percentual,51.52,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
668,3,Unidade da Federação,2,Percentual,15.15,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
669,3,Unidade da Federação,2,Percentual,100.00,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
670,3,Unidade da Federação,2,Percentual,33.33,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
671,3,Unidade da Federação,2,Percentual,51.52,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
672,3,Unidade da Federação,2,Percentual,15.15,15,Pará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
673,3,Unidade da Federação,25,Mil litros,62726,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
674,3,Unidade da Federação,25,Mil litros,44115,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
675,3,Unidade da Federação,25,Mil litros,16021,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
676,3,Unidade da Federação,25,Mil litros,2590,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
677,3,Unidade da Federação,25,Mil litros,21600,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115233,No 1º mês,118225,Total
678,3,Unidade da Federação,25,Mil litros,15322,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
679,3,Unidade da Federação,25,Mil litros,5462,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
680,3,Unidade da Federação,25,Mil litros,817,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
681,3,Unidade da Federação,25,Mil litros,20995,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115234,No 2º mês,118225,Total
682,3,Unidade da Federação,25,Mil litros,14666,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
683,3,Unidade da Federação,25,Mil litros,5458,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
684,3,Unidade da Federação,25,Mil litros,871,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
685,3,Unidade da Federação,25,Mil litros,20131,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115235,No 3º mês,118225,Total
686,3,Unidade da Federação,25,Mil litros,14128,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
687,3,Unidade da Federação,25,Mil litros,5101,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
688,3,Unidade da Federação,25,Mil litros,902,15,Pará,282,"Quantidade de leite cru, resfriado ou não, adquirido",202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
689,3,Unidade da Federação,2,Percentual,100.00,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
690,3,Unidade da Federação,2,Percentual,70.33,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
691,3,Unidade da Federação,2,Percentual,25.54,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
692,3,Unidade da Federação,2,Percentual,4.13,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
693,3,Unidade da Federação,2,Percentual,34.44,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,118225,Total
694,3,Unidade da Federação,2,Percentual,24.43,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
695,3,Unidade da Federação,2,Percentual,8.71,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
696,3,Unidade da Federação,2,Percentual,1.30,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
697,3,Unidade da Federação,2,Percentual,33.47,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,118225,Total
698,3,Unidade da Federação,2,Percentual,23.38,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
699,3,Unidade da Federação,2,Percentual,8.70,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
700,3,Unidade da Federação,2,Percentual,1.39,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
701,3,Unidade da Federação,2,Percentual,32.09,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,118225,Total
702,3,Unidade da Federação,2,Percentual,22.52,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
703,3,Unidade da Federação,2,Percentual,8.13,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
704,3,Unidade da Federação,2,Percentual,1.44,15,Pará,1000282,"Quantidade de leite cru, resfriado ou não, adquirido - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
705,3,Unidade da Federação,25,Mil litros,62708,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
706,3,Unidade da Federação,25,Mil litros,44115,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
707,3,Unidade da Federação,25,Mil litros,16003,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
708,3,Unidade da Federação,25,Mil litros,2590,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
709,3,Unidade da Federação,25,Mil litros,21592,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115233,No 1º mês,118225,Total
710,3,Unidade da Federação,25,Mil litros,15322,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
711,3,Unidade da Federação,25,Mil litros,5453,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
712,3,Unidade da Federação,25,Mil litros,817,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
713,3,Unidade da Federação,25,Mil litros,20991,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115234,No 2º mês,118225,Total
714,3,Unidade da Federação,25,Mil litros,14666,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
715,3,Unidade da Federação,25,Mil litros,5454,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
716,3,Unidade da Federação,25,Mil litros,871,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
717,3,Unidade da Federação,25,Mil litros,20126,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115235,No 3º mês,118225,Total
718,3,Unidade da Federação,25,Mil litros,14128,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
719,3,Unidade da Federação,25,Mil litros,5096,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
720,3,Unidade da Federação,25,Mil litros,902,15,Pará,283,"Quantidade de leite cru, resfriado ou não, industrializado",202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
721,3,Unidade da Federação,2,Percentual,100.00,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
722,3,Unidade da Federação,2,Percentual,70.35,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
723,3,Unidade da Federação,2,Percentual,25.52,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
724,3,Unidade da Federação,2,Percentual,4.13,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
725,3,Unidade da Federação,2,Percentual,34.43,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,118225,Total
726,3,Unidade da Federação,2,Percentual,24.43,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
727,3,Unidade da Federação,2,Percentual,8.70,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
728,3,Unidade da Federação,2,Percentual,1.30,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
729,3,Unidade da Federação,2,Percentual,33.47,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,118225,Total
730,3,Unidade da Federação,2,Percentual,23.39,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
731,3,Unidade da Federação,2,Percentual,8.70,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
732,3,Unidade da Federação,2,Percentual,1.39,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
733,3,Unidade da Federação,2,Percentual,32.09,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,118225,Total
734,3,Unidade da Federação,2,Percentual,22.53,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
735,3,Unidade da Federação,2,Percentual,8.13,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
736,3,Unidade da Federação,2,Percentual,1.44,15,Pará,1000283,"Quantidade de leite cru, resfriado ou não, industrializado - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
737,3,Unidade da Federação,1020,Unidades,32,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
738,3,Unidade da Federação,1020,Unidades,10,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
739,3,Unidade da Federação,1020,Unidades,17,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
740,3,Unidade da Federação,1020,Unidades,5,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
741,3,Unidade da Federação,1020,Unidades,32,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
742,3,Unidade da Federação,1020,Unidades,10,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
743,3,Unidade da Federação,1020,Unidades,17,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
744,3,Unidade da Federação,1020,Unidades,5,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
745,3,Unidade da Federação,1020,Unidades,32,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
746,3,Unidade da Federação,1020,Unidades,10,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
747,3,Unidade da Federação,1020,Unidades,17,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
748,3,Unidade da Federação,1020,Unidades,5,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
749,3,Unidade da Federação,1020,Unidades,32,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
750,3,Unidade da Federação,1020,Unidades,10,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
751,3,Unidade da Federação,1020,Unidades,17,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
752,3,Unidade da Federação,1020,Unidades,5,15,Pará,396,Número de informantes do preço do leite,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
753,3,Unidade da Federação,1760,Reais por litro,2.07,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
754,3,Unidade da Federação,1760,Reais por litro,2.16,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
755,3,Unidade da Federação,1760,Reais por litro,1.90,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
756,3,Unidade da Federação,1760,Reais por litro,1.83,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
757,3,Unidade da Federação,1760,Reais por litro,2.14,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
758,3,Unidade da Federação,1760,Reais por litro,2.23,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
759,3,Unidade da Federação,1760,Reais por litro,1.96,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
760,3,Unidade da Federação,1760,Reais por litro,1.85,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
761,3,Unidade da Federação,1760,Reais por litro,2.06,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
762,3,Unidade da Federação,1760,Reais por litro,2.14,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
763,3,Unidade da Federação,1760,Reais por litro,1.90,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
764,3,Unidade da Federação,1760,Reais por litro,1.81,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
765,3,Unidade da Federação,1760,Reais por litro,2.02,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
766,3,Unidade da Federação,1760,Reais por litro,2.11,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
767,3,Unidade da Federação,1760,Reais por litro,1.85,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
768,3,Unidade da Federação,1760,Reais por litro,1.82,15,Pará,2522,Preço médio,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
769,3,Unidade da Federação,1020,Unidades,42,17,Tocantins,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
